pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version
3,600,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[357079, 357508, 358083, 358652, 359278, 359883, 360451, 361028, 361643, 362279, 362875, 363506, 364082, 364710, 365287, 365915, 366515, 367106, 367744, 368360, 368955, 369562, 370225, 370886]","[357134, 357592, 358147, 358707, 359299, 359929, 360494, 361108, 361695, 362344, 362931, 363584, 364161, 364784, 365374, 365980, 366613, 367220, 367764, 368458, 369053, 369657, 370318, 370969]","[194, 22, 106, 253, 232, 1, 201, 42, 15, 137, 91, 189, 73, 208, 63, 3, 9, 85, 13, 205, 214, 11, 189, 86]","[357085, 357514, 358088, 358659, 359283, 359889, 360457, 361034, 361648, 362285, 362882, 363513, 364087, 364717, 365292, 365920, 366522, 367184, 367749, 368366, 368960, 369566, 370229, 370937]","[356886, 357486, 358086, 358686, 359286, 359886, 360486, 361086, 361663, 362299, 362895, 363526, 364102, 364730, 365307, 365935, 366535, 367126, 367764, 368380, 368975, 369582, 370245, 370906]",77,OR,L,R,ITMSR,1.1
4,400,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[376845, 377289, 377709, 378135, 378530, 378935, 379357, 379767, 380156, 380556, 380985, 381419, 381867, 382236, 382649, 383075, 383486, 383586, 383919, 384336, 384750, 385171, 385549, 385946]","[376918, 377352, 377767, 378193, 378576, 378955, 379411, 379836, 380176, 380642, 381005, 381501, 381941, 382256, 382735, 383152, 383506, 383606, 384021, 384441, 384849, 385253, 385670, 386069]","[86, 78, 225, 235, 33, 237, 104, 63, 16, 200, 170, 124, 215, 92, 220, 27, 243, 81, 12, 82, 177, 102, 120, 108]","[376850, 377295, 377714, 378141, 378535, 378938, 379362, 379772, 380158, 380558, 380988, 381424, 381907, 382237, 382654, 383080, 383493, 383586, 383924, 384342, 384755, 385218, 385555, 386019]","[376681, 377081, 377481, 377881, 378281, 378681, 379081, 379481, 379787, 380176, 380576, 381005, 381440, 381887, 382256, 382669, 383095, 383506, 383939, 384356, 384770, 385191, 385569, 385966]",77,OR,L,R,ITMSR,1.1
5,400,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[391653, 392037, 392486, 392897, 393296, 393722, 394131, 394525, 394914, 395315, 395751, 396160, 396596, 396997, 397418, 397837, 398283, 398679, 399102, 399475, 399891, 400271, 400684]","[391740, 392120, 392544, 392971, 393389, 393800, 394191, 394604, 395013, 395418, 395842, 396275, 396694, 397114, 397533, 397976, 398430, 398818, 399215, 399613, 400020, 400432, 400836]","[168, 0, 16, 61, 76, 79, 121, 94, 15, 2, 241, 25, 81, 61, 67, 74, 122, 96, 69, 107, 128, 141, 121]","[391694, 392083, 392494, 392940, 393304, 393729, 394137, 394531, 394919, 395323, 395792, 396198, 396604, 397006, 397424, 397930, 398290, 398683, 399108, 399482, 399963, 400370, 400775]","[391416, 391816, 392216, 392616, 393016, 393416, 393816, 394216, 394545, 394934, 395335, 395771, 396180, 396616, 397017, 397438, 397857, 398303, 398699, 399122, 399495, 399911, 400291, 400704]",77,OR,L,R,ITMSR,1.1
4,600,trial,0,12,12,12,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[406546, 406876, 407523, 408166, 408688, 409306, 409907, 410527, 411125, 411712, 412320, 412907, 413494, 414112, 414736, 415339, 415939, 416553, 417135, 417769, 418368, 418976, 419608, 420228]","[406612, 407028, 407608, 408205, 408759, 409380, 409966, 410604, 411213, 411794, 412398, 413004, 413588, 414225, 414856, 415451, 416078, 416672, 417284, 417885, 418518, 419133, 419758, 420340]","[31, 80, 182, 235, 18, 29, 212, 184, 168, 144, 169, 118, 146, 78, 110, 117, 157, 157, 149, 184, 211, 237, 254, 230]","[406554, 406882, 407529, 408171, 408693, 409311, 409913, 410533, 411172, 411718, 412327, 412966, 413541, 414186, 414825, 415412, 416031, 416625, 417142, 417776, 418448, 419067, 419695, 420297]","[406354, 406955, 407554, 408154, 408754, 409354, 409954, 410554, 411145, 411732, 412340, 412928, 413514, 414132, 414756, 415360, 415960, 416573, 417155, 417789, 418388, 418996, 419629, 420248]",77,OR,L,R,ITMSR,1.1
2,600,trial,0,13,13,13,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[425836, 426256, 426849, 427419, 427970, 428595, 429202, 429848, 430415, 431065, 431669, 432286, 432861, 433490, 434112, 434751, 435349, 435994, 436554, 437187, 437836, 438504, 439100, 439696]","[425921, 426331, 426904, 427439, 428034, 428672, 429263, 429910, 430491, 431139, 431769, 432384, 432971, 433572, 434194, 434854, 435470, 436108, 436690, 437296, 437928, 438602, 439207, 439801]","[117, 251, 45, 49, 96, 187, 231, 209, 108, 226, 22, 112, 187, 142, 225, 207, 209, 239, 255, 149, 157, 87, 178, 226]","[425842, 426261, 426855, 427425, 427975, 428598, 429207, 429852, 430420, 431071, 431675, 432333, 432864, 433496, 434117, 434756, 435423, 436066, 436560, 437192, 437841, 438574, 439105, 439701]","[425624, 426224, 426824, 427424, 428024, 428624, 429224, 429825, 430435, 431085, 431689, 432306, 432881, 433510, 434132, 434771, 435369, 436014, 436574, 437208, 437856, 438524, 439120, 439716]",77,OR,L,R,ITMSR,1.1
1,400,trial,0,14,14,14,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[445656, 446059, 446442, 446903, 447320, 447772, 448206, 448635, 449072, 449486, 449908, 450330, 450719, 451118, 451555, 451977, 452400, 452780, 453169, 453562, 453967, 454411, 454807, 454909]","[445731, 446109, 446492, 446959, 447398, 447848, 448226, 448700, 449158, 449570, 449928, 450350, 450739, 451185, 451614, 452068, 452458, 452800, 453276, 453648, 454067, 454482, 454828, 454929]","[20, 123, 160, 5, 192, 189, 92, 210, 61, 36, 35, 240, 115, 70, 149, 127, 15, 231, 58, 255, 125, 89, 151, 77]","[445660, 446064, 446447, 446908, 447325, 447775, 448211, 448640, 449077, 449490, 449912, 450333, 450723, 451122, 451559, 451981, 452403, 452783, 453175, 453566, 454008, 454416, 454811, 454909]","[445476, 445876, 446276, 446676, 447076, 447476, 447876, 448276, 448655, 449092, 449506, 449928, 450350, 450739, 451138, 451575, 451997, 452420, 452800, 453189, 453582, 453987, 454431, 454828]",77,OR,L,R,ITMSR,1.1
1,600,trial,0,15,15,15,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[460387, 460860, 461405, 461983, 462533, 463186, 463761, 464370, 464983, 465560, 465662, 466168, 466798, 467377, 467977, 468602, 469226, 469799, 470391, 470969, 471558, 472120, 472738, 473357, 474008]","[460449, 460929, 461463, 462003, 462553, 463206, 463834, 464433, 465064, 465581, 465682, 466250, 466886, 467474, 468056, 468702, 469328, 469916, 470524, 471101, 471664, 472241, 472825, 473463, 474102]","[52, 20, 169, 151, 186, 95, 176, 94, 170, 186, 134, 54, 0, 40, 35, 124, 87, 107, 91, 87, 224, 116, 150, 169, 45]","[460392, 460864, 461411, 461988, 462538, 463191, 463766, 464375, 464989, 465562, 465662, 466174, 466803, 467424, 467982, 468608, 469294, 469805, 470479, 471054, 471564, 472125, 472744, 473407, 474013]","[460186, 460786, 461386, 461986, 462586, 463186, 463787, 464386, 465003, 465581, 466188, 466818, 467397, 467997, 468622, 469246, 469819, 470411, 470989, 471578, 472140, 472758, 473377, 474029]",77,OR,L,R,ITMSR,1.1
1,600,trial,0,16,16,16,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[479827, 480543, 481187, 481799, 482383, 482984, 483600, 484233, 484875, 485524, 486110, 486695, 487305, 487914, 488524, 489149, 489756, 490374, 490994, 491632, 492269, 492857, 493493]","[479948, 480654, 481250, 481860, 482457, 483050, 483682, 484317, 484962, 485610, 486201, 486799, 487412, 488029, 488642, 489264, 489896, 490500, 491114, 491760, 492369, 493015, 493616]","[217, 143, 147, 189, 168, 140, 141, 115, 196, 147, 157, 115, 164, 149, 161, 172, 169, 179, 135, 151, 96, 162, 160]","[479899, 480550, 481192, 481803, 482388, 482990, 483605, 484238, 484881, 485530, 486117, 486702, 487311, 487966, 488529, 489154, 489846, 490380, 491000, 491637, 492275, 492959, 493497]","[479448, 480048, 480648, 481248, 481848, 482448, 483048, 483648, 484253, 484895, 485544, 486130, 486715, 487325, 487934, 488544, 489169, 489776, 490394, 491014, 491652, 492290, 492877, 493513]",77,OR,L,R,ITMSR,1.1
4,400,trial,0,17,17,17,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[499255, 499676, 500134, 500582, 501002, 501441, 501874, 502269, 502670, 503046, 503465, 503829, 504250, 504626, 505054, 505416, 505830, 506222, 506636, 506994, 507094, 507387, 507784, 508166]","[499346, 499752, 500198, 500636, 501053, 501502, 501946, 502326, 502737, 503133, 503543, 503912, 504331, 504728, 505132, 505515, 505922, 506324, 506721, 507014, 507114, 507484, 507868, 508247]","[233, 108, 62, 47, 167, 245, 224, 143, 84, 66, 98, 92, 110, 238, 60, 49, 247, 50, 240, 89, 102, 101, 57, 69]","[499302, 499682, 500141, 500587, 501007, 501447, 501881, 502275, 502677, 503053, 503472, 503835, 504256, 504632, 505056, 505420, 505836, 506225, 506640, 506999, 507094, 507393, 507790, 508170]","[499124, 499524, 499924, 500324, 500724, 501124, 501524, 501924, 502289, 502690, 503066, 503485, 503849, 504270, 504646, 505074, 505436, 505850, 506242, 506656, 507014, 507407, 507804, 508186]",77,OR,L,R,ITMSR,1.1
2,400,trial,0,18,18,18,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[513901, 514316, 514759, 515231, 515664, 516100, 516547, 516942, 517349, 517715, 518114, 518484, 518923, 519330, 519754, 520144, 520597, 520991, 521422, 521788, 522203, 522597, 523023]","[513999, 514400, 514842, 515309, 515718, 516178, 516621, 517029, 517421, 517840, 518200, 518583, 519015, 519434, 519844, 520273, 520705, 521125, 521512, 521917, 522303, 522708, 523118]","[175, 126, 78, 129, 246, 147, 170, 74, 171, 82, 28, 79, 212, 25, 47, 210, 72, 151, 167, 126, 1, 190, 234]","[513963, 514320, 514764, 515237, 515671, 516102, 516553, 516947, 517355, 517795, 518120, 518490, 518925, 519400, 519758, 520148, 520600, 520997, 521427, 521791, 522208, 522664, 523028]","[513778, 514178, 514578, 514978, 515378, 515778, 516178, 516578, 516962, 517369, 517735, 518134, 518504, 518943, 519350, 519774, 520164, 520617, 521011, 521442, 521808, 522223, 522617, 523043]",77,OR,L,R,ITMSR,1.1
3,400,trial,0,19,19,19,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[528709, 528998, 529327, 529717, 530128, 530516, 530928, 531348, 531751, 532137, 532546, 532929, 533321, 533714, 534118, 534500, 534902, 535300, 535688, 536085, 536456, 536862, 537260, 537657]","[528801, 529080, 529416, 529777, 530169, 530585, 531016, 531399, 531820, 532216, 532614, 533014, 533397, 533792, 534193, 534588, 534983, 535395, 535775, 536176, 536567, 536962, 537370, 537795]","[202, 97, 191, 227, 248, 154, 193, 175, 224, 204, 181, 16, 173, 130, 22, 135, 157, 142, 43, 171, 195, 214, 125, 93]","[528764, 529000, 529333, 529723, 530134, 530522, 530933, 531353, 531757, 532143, 532551, 532935, 533326, 533721, 534123, 534506, 534907, 535305, 535693, 536090, 536461, 536867, 537266, 537663]","[528580, 528980, 529380, 529780, 530180, 530580, 530980, 531380, 531771, 532157, 532567, 532950, 533341, 533734, 534138, 534520, 534922, 535320, 535708, 536105, 536476, 536882, 537280, 537677]",77,OR,L,R,ITMSR,1.1
2,600,trial,0,20,20,20,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[543462, 543978, 544458, 545006, 545599, 546183, 546781, 547401, 547976, 548617, 549210, 549844, 550403, 550987, 551576, 552214, 552794, 553383, 554022, 554630, 555213, 555832, 556449, 557035]","[543550, 544075, 544539, 545077, 545670, 546265, 546866, 547496, 548089, 548701, 549326, 549937, 550537, 551128, 551726, 552344, 552966, 553543, 554209, 554826, 555487, 556086, 556695, 557267]","[246, 123, 140, 165, 107, 212, 175, 183, 92, 97, 110, 41, 122, 88, 133, 135, 119, 105, 103, 138, 203, 180, 123, 151]","[543467, 543984, 544464, 545012, 545604, 546188, 546786, 547406, 547982, 548622, 549215, 549850, 550408, 550994, 551582, 552219, 552800, 553390, 554029, 554635, 555218, 555837, 556454, 557040]","[543212, 543811, 544411, 545011, 545611, 546211, 546811, 547411, 547996, 548637, 549230, 549864, 550423, 551007, 551597, 552235, 552814, 553403, 554042, 554650, 555233, 555852, 556469, 557056]",77,OR,L,R,ITMSR,1.1
4,600,trial,0,21,21,21,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[563358, 563982, 564613, 565198, 565797, 566436, 567047, 567663, 568284, 568868, 569452, 570071, 570693, 571276, 571902, 572452, 573124, 573727, 574379, 575009, 575662, 576305, 576914]","[563438, 564049, 564686, 565277, 565882, 566521, 567136, 567762, 568397, 568993, 569584, 570217, 570825, 571451, 572017, 572632, 573287, 573924, 574576, 575194, 575888, 576502, 577113]","[119, 85, 107, 97, 121, 51, 23, 84, 19, 182, 218, 103, 49, 253, 150, 102, 49, 95, 167, 144, 173, 160, 143]","[563363, 563988, 564618, 565204, 565803, 566443, 567054, 567728, 568290, 568871, 569458, 570076, 570698, 571387, 571907, 572457, 573129, 573732, 574383, 575014, 575667, 576310, 576919]","[562854, 563454, 564055, 564654, 565254, 565854, 566454, 567054, 567683, 568304, 568888, 569473, 570091, 570713, 571296, 571922, 572472, 573144, 573747, 574399, 575029, 575682, 576325, 576934]",77,OR,L,R,ITMSR,1.1
