pitch,ioi,event,.thisRepN,.thisTrialN,.thisN,.thisIndex,event,tap_types,tap_times,release_times,peak_pressures,peak_times,tone_times,subject,experimenter,register,handedness,experiment,version
2,400,trial,0,9,9,9,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[344147, 344443, 344860, 345224, 345598, 345989, 346400, 346800, 347205, 347602, 347993, 348377, 348752, 349125, 349513, 349881, 350266, 350646, 351008, 351408, 351777, 352165]","[344216, 344521, 344913, 345278, 345665, 346058, 346467, 346858, 347266, 347656, 348053, 348441, 348816, 349193, 349578, 349942, 350323, 350690, 351065, 351455, 351828, 352209]","[166, 181, 139, 125, 168, 150, 112, 76, 47, 16, 9, 81, 42, 5, 252, 224, 168, 87, 181, 62, 49, 185]","[344152, 344448, 344867, 345230, 345605, 345995, 346407, 346808, 347213, 347611, 348000, 348384, 348761, 349133, 349520, 349890, 350277, 350658, 351021, 351421, 351792, 352177]","[343258, 343658, 344058, 344458, 344858, 345259, 345658, 346058, 346420, 346820, 347225, 347622, 348013, 348397, 348772, 349145, 349533, 349901, 350286, 350666, 351028, 351428, 351797, 352185]",71,OR,U,R,ITMSR,1.1
5,400,trial,0,10,10,10,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[358105, 358530, 358942, 359357, 359766, 360182, 360582, 360975, 361360, 361760, 362123, 362518, 362891, 363289, 363689, 364108, 364504, 364900, 365288, 365666, 366063, 366444, 366859]","[358169, 358604, 359017, 359441, 359841, 360246, 360651, 361050, 361439, 361829, 362203, 362572, 362970, 363360, 363767, 364180, 364591, 364967, 365365, 365752, 366144, 366537, 366945]","[124, 134, 108, 139, 164, 157, 168, 163, 124, 100, 134, 36, 54, 217, 136, 117, 239, 225, 237, 32, 235, 246, 254]","[358111, 358536, 358949, 359362, 359771, 360188, 360587, 360980, 361367, 361767, 362128, 362525, 362900, 363299, 363702, 364122, 364516, 364911, 365300, 365675, 366074, 366456, 366870]","[357821, 358221, 358621, 359021, 359421, 359821, 360221, 360621, 360995, 361380, 361780, 362143, 362539, 362911, 363309, 363709, 364128, 364524, 364920, 365308, 365686, 366083, 366465, 366879]",71,OR,U,R,ITMSR,1.1
0,600,trial,0,11,11,11,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[372592, 373103, 373505, 374081, 374674, 375257, 375865, 376481, 377052, 377635, 378221, 378797, 379399, 379965, 380557, 381140, 381744, 382332, 382922, 383493, 384060, 384654, 385263, 385844]","[372645, 373167, 373605, 374149, 374737, 375332, 375938, 376544, 377121, 377716, 378289, 378875, 379470, 380044, 380643, 381228, 381824, 382401, 382972, 383529, 384128, 384727, 385319, 385901]","[144, 163, 181, 179, 186, 197, 177, 157, 175, 158, 153, 169, 133, 130, 128, 135, 137, 111, 129, 170, 243, 92, 111, 129]","[372598, 373109, 373510, 374086, 374679, 375261, 375870, 376487, 377056, 377640, 378225, 378802, 379405, 379972, 380563, 381147, 381749, 382340, 382935, 383504, 384071, 384662, 385270, 385852]","[372285, 372885, 373485, 374085, 374685, 375285, 375885, 376485, 377072, 377655, 378242, 378817, 379419, 379985, 380577, 381160, 381764, 382352, 382942, 383513, 384080, 384674, 385283, 385864]",71,OR,U,R,ITMSR,1.1
3,600,trial,0,12,12,12,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[392004, 392469, 393038, 393600, 394173, 394752, 395315, 395945, 396582, 397156, 397716, 398340, 398940, 399556, 400125, 400710, 401317, 401896, 402477, 403066, 403665, 404256, 404839]","[392067, 392546, 393100, 393656, 394227, 394807, 395370, 396001, 396649, 397210, 397784, 398396, 398991, 399611, 400181, 400773, 401377, 401971, 402564, 403144, 403732, 404341, 404984]","[197, 162, 152, 75, 145, 171, 149, 158, 142, 115, 136, 124, 66, 105, 129, 41, 106, 78, 119, 118, 116, 107, 128]","[392008, 392474, 393044, 393609, 394184, 394766, 395328, 395953, 396591, 397165, 397722, 398346, 398947, 399562, 400133, 400722, 401327, 401906, 402484, 403074, 403674, 404264, 404847]","[391218, 391818, 392418, 393018, 393618, 394218, 394818, 395418, 395965, 396602, 397176, 397736, 398360, 398960, 399576, 400145, 400730, 401337, 401916, 402497, 403086, 403685, 404276, 404859]",71,OR,U,R,ITMSR,1.1
1,600,trial,0,13,13,13,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[410692, 411117, 411635, 412194, 412798, 413402, 414021, 414652, 415232, 415800, 416396, 417006, 417590, 418136, 418827, 419438, 420012, 420597, 421206, 421755, 422347, 422953, 423534, 424179]","[410767, 411205, 411708, 412261, 412851, 413469, 414085, 414701, 415302, 415860, 416471, 417070, 417646, 418207, 418906, 419495, 420068, 420656, 421263, 421825, 422430, 423032, 423616, 424253]","[162, 167, 143, 166, 39, 92, 120, 0, 54, 50, 61, 68, 24, 57, 94, 58, 76, 129, 84, 86, 146, 138, 95, 86]","[410698, 411137, 411655, 412207, 412813, 413424, 414030, 414667, 415249, 415816, 416411, 417016, 417602, 418148, 418840, 419449, 420023, 420608, 421218, 421769, 422354, 422962, 423547, 424192]","[410475, 411075, 411675, 412275, 412875, 413475, 414075, 414675, 415252, 415820, 416416, 417026, 417610, 418156, 418847, 419458, 420032, 420617, 421226, 421775, 422367, 422973, 423554, 424199]",71,OR,U,R,ITMSR,1.1
4,600,trial,0,14,14,14,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[430040, 430444, 430993, 431564, 432120, 432787, 433368, 433983, 434605, 435188, 435750, 436307, 436862, 437438, 437988, 438542, 439036, 439673, 440255, 440817, 441459, 441937, 442626, 443212]","[430083, 430497, 431040, 431608, 432169, 432821, 433427, 434028, 434647, 435224, 435799, 436350, 436911, 437483, 438022, 438575, 439076, 439725, 440297, 440850, 441504, 441974, 442680, 443248]","[129, 170, 155, 135, 148, 205, 247, 206, 211, 221, 148, 112, 82, 80, 53, 54, 174, 109, 28, 0, 87, 107, 164, 230]","[430055, 430461, 431009, 431577, 432129, 432798, 433387, 433989, 434609, 435194, 435756, 436312, 436868, 437443, 437993, 438547, 439042, 439680, 440261, 440824, 441466, 441944, 442634, 443218]","[429859, 430459, 431059, 431660, 432259, 432859, 433459, 434059, 434625, 435208, 435770, 436327, 436882, 437458, 438008, 438562, 439056, 439693, 440275, 440837, 441479, 441957, 442646, 443232]",71,OR,U,R,ITMSR,1.1
1,600,trial,0,15,15,15,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[449145, 449556, 450084, 450636, 451211, 451826, 452421, 453030, 453670, 454269, 454897, 455478, 456084, 456675, 457237, 457842, 458460, 459073, 459681, 460296, 460907, 461490, 462084, 462685]","[449218, 449631, 450141, 450688, 451257, 451878, 452474, 453073, 453720, 454331, 454948, 455539, 456144, 456726, 457303, 457902, 458517, 459141, 459724, 460364, 460968, 461540, 462158, 462741]","[194, 164, 144, 137, 54, 113, 114, 26, 75, 66, 92, 120, 114, 89, 153, 125, 86, 99, 17, 72, 96, 90, 73, 87]","[449149, 449561, 450092, 450644, 451220, 451834, 452426, 453041, 453681, 454280, 454907, 455486, 456092, 456683, 457243, 457851, 458470, 459081, 459693, 460309, 460921, 461499, 462101, 462699]","[448925, 449525, 450125, 450725, 451325, 451926, 452525, 453125, 453690, 454289, 454917, 455498, 456104, 456695, 457257, 457862, 458480, 459094, 459701, 460316, 460928, 461510, 462104, 462705]",71,OR,U,R,ITMSR,1.1
0,600,trial,0,16,16,16,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[468609, 469075, 469459, 469999, 470575, 471152, 471806, 472415, 472985, 473621, 474225, 474789, 475457, 475996, 476627, 477204, 477737, 478362, 478990, 479553, 480116, 480713, 481236, 481901]","[468658, 469132, 469536, 470059, 470624, 471216, 471848, 472459, 473044, 473672, 474267, 474828, 475501, 476045, 476670, 477243, 477782, 478400, 479026, 479593, 480154, 480748, 481276, 481945]","[74, 20, 130, 171, 155, 148, 134, 134, 128, 117, 120, 125, 109, 97, 77, 104, 107, 250, 133, 143, 113, 48, 56, 51]","[468627, 469097, 469480, 470013, 470586, 471158, 471812, 472421, 472992, 473629, 474231, 474796, 475464, 476003, 476635, 477212, 477745, 478376, 479000, 479561, 480123, 480721, 481245, 481910]","[468283, 468883, 469483, 470083, 470683, 471283, 471883, 472483, 473005, 473641, 474245, 474809, 475478, 476016, 476647, 477224, 477757, 478382, 479010, 479574, 480136, 480733, 481256, 481922]",71,OR,U,R,ITMSR,1.1
3,400,trial,0,17,17,17,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[488046, 488493, 488813, 489182, 489574, 489980, 490371, 490786, 491156, 491513, 491856, 492224, 492584, 492986, 493622, 493896, 494255, 494622, 495000, 495364, 495695, 496061, 496396]","[488097, 488543, 488859, 489224, 489614, 490016, 490408, 490806, 491190, 491549, 491896, 492244, 492622, 493017, 493659, 493937, 494300, 494657, 495036, 495384, 495738, 496092, 496438]","[137, 137, 126, 66, 186, 230, 18, 230, 120, 113, 201, 38, 141, 245, 60, 254, 80, 96, 19, 20, 33, 187, 171]","[488061, 488508, 488829, 489197, 489592, 489993, 490385, 490798, 491172, 491533, 491876, 492232, 492602, 493000, 493637, 493913, 494272, 494640, 495017, 495369, 495712, 496077, 496416]","[487633, 488033, 488433, 488834, 489234, 489634, 490034, 490434, 490806, 491176, 491533, 491876, 492244, 492604, 493006, 493642, 493916, 494275, 494642, 495021, 495384, 495715, 496081, 496416]",71,OR,U,R,ITMSR,1.1
0,400,trial,0,18,18,18,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[502025, 502594, 503003, 503382, 503774, 504142, 504510, 504935, 505304, 505659, 506020, 506394, 506738, 507139, 507494, 507882, 508246, 508622, 508972, 509341, 509727, 510089, 510470]","[502074, 502658, 503066, 503444, 503826, 504201, 504559, 504980, 505336, 505701, 506064, 506430, 506786, 507171, 507550, 507934, 508297, 508663, 509023, 509381, 509784, 510148, 510514]","[123, 118, 108, 131, 143, 148, 130, 150, 94, 134, 76, 11, 92, 8, 20, 45, 24, 233, 15, 126, 200, 231, 148]","[502031, 502601, 503009, 503387, 503780, 504148, 504516, 504940, 505312, 505665, 506029, 506403, 506745, 507148, 507505, 507890, 508255, 508632, 508981, 509352, 509737, 510098, 510482]","[501801, 502201, 502601, 503001, 503401, 503801, 504201, 504601, 504955, 505324, 505679, 506040, 506414, 506758, 507159, 507514, 507902, 508266, 508642, 508992, 509361, 509747, 510109, 510490]",71,OR,U,R,ITMSR,1.1
3,400,trial,0,19,19,19,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[516131, 516535, 516939, 517301, 517687, 518017, 518450, 518842, 519317, 519696, 520075, 520452, 520839, 521224, 521584, 521953, 522362, 522742, 523107, 523488, 523826, 524204, 524623]","[516185, 516585, 516984, 517352, 517748, 518072, 518497, 518888, 519363, 519746, 520115, 520508, 520896, 521272, 521635, 521999, 522419, 522798, 523152, 523542, 523889, 524248, 524677]","[111, 90, 90, 118, 152, 8, 62, 40, 33, 210, 157, 245, 47, 81, 96, 29, 232, 24, 82, 119, 177, 66, 181]","[516141, 516543, 516946, 517307, 517692, 518044, 518469, 518862, 519337, 519716, 520095, 520476, 520863, 521245, 521605, 521973, 522390, 522765, 523129, 523512, 523849, 524224, 524647]","[515784, 516184, 516584, 516984, 517384, 517784, 518184, 518584, 518862, 519337, 519716, 520095, 520472, 520859, 521244, 521604, 521973, 522382, 522762, 523127, 523508, 523846, 524224, 524643]",71,OR,U,R,ITMSR,1.1
4,400,trial,0,20,20,20,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[530899, 531271, 531654, 532026, 532447, 532803, 533215, 533586, 533993, 534374, 534788, 535147, 535539, 535931, 536340, 536707, 537090, 537469, 537833, 538194, 538603, 538952, 539347]","[530948, 531322, 531694, 532071, 532486, 532856, 533257, 533637, 534037, 534422, 534833, 535200, 535591, 535981, 536380, 536768, 537122, 537510, 537874, 538242, 538645, 538999, 539397]","[5, 226, 157, 140, 42, 7, 179, 7, 145, 57, 18, 109, 1, 146, 250, 101, 195, 9, 38, 194, 87, 115, 131]","[530911, 531279, 531664, 532035, 532457, 532810, 533225, 533595, 534004, 534386, 534799, 535158, 535550, 535944, 536353, 536716, 537103, 537482, 537841, 538209, 538617, 538968, 539367]","[530438, 530838, 531238, 531638, 532038, 532439, 532838, 533238, 533606, 534013, 534394, 534808, 535168, 535559, 535951, 536360, 536727, 537110, 537489, 537853, 538214, 538624, 538972, 539367]",71,OR,U,R,ITMSR,1.1
2,400,trial,0,21,21,21,trial,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']","[545362, 545802, 546216, 546614, 547019, 547451, 547849, 548245, 548641, 549026, 549426, 549810, 550204, 550592, 551011, 551389, 551800, 552215, 552620, 553476, 553740, 554124, 554430, 554758]","[545419, 545851, 546272, 546667, 547062, 547502, 547902, 548305, 548686, 549091, 549489, 549884, 550252, 550643, 551056, 551441, 551830, 552243, 552653, 553521, 553792, 554216, 554506, 554825]","[211, 36, 33, 79, 149, 10, 208, 140, 144, 6, 69, 63, 150, 87, 24, 20, 9, 11, 27, 119, 160, 142, 185, 123]","[545388, 545825, 546242, 546640, 547047, 547476, 547876, 548268, 548663, 549053, 549450, 549842, 550227, 550597, 551028, 551409, 551815, 552237, 552633, 553496, 553759, 554150, 554450, 554778]","[545103, 545502, 545902, 546302, 546702, 547102, 547502, 547902, 548265, 548661, 549046, 549446, 549830, 550224, 550612, 551031, 551409, 551820, 552236, 552640, 553496, 554144, 554450, 554778]",71,OR,U,R,ITMSR,1.1
